,Client Numbers,Client Names
595,3105324200,Cancer and Blood Specialty Clinic
596,3232670477,Cancer and Blood Specialty Clinic
597,3232685000,Cancer and Blood Specialty Clinic
598,3342872647,CANCER CARE CENTER OF DEMOPOLIS
599,4782751111,CANCER CARE OF DUBLIN
600,7737312982,"Cancer Medicine Group, Inc"
601,2199852128,"Cancer Medicine Group, Inc"
602,2198864000,"Cancer Medicine Group, Inc"
603,7739953000,"Cancer Medicine Group, Inc"
604,7737680810,"Cancer Medicine Group, Inc"
605,2197385500,"Cancer Medicine Group, Inc"
606,2013421010,Cancer Surgery Associates
607,2013433433,Cancer Surgery Associates
608,7012645200,Canopy Medical Clinic
609,8035512900,Capital Brain Center
610,8432858009,Capital Brain Center
611,5123990080,"Capitol Interventional Pain Management, PLLC"
612,3013586070,Capitol Vascular & Oncology Institute
613,3013586070,Capitol Vascular and Oncology Institute
614,3013546070,Capitol Vascular and Oncology Institute
615,4064469941,Carbon County Public Health
616,1482411740,Carbon Health & Wellness
617,8705342900,"CARDIAC & VASCULAR INSTITUTE, PLLC"
618,9043301024,Cardiac Vision
619,7732762655,Cardiac Vision LLC
620,9042967775,Cardiac Vision LLC
621,2149008569,"Cardinal Rehab Services, Inc"
622,2143966628,"Cardinal Rehab Services, Inc"
623,2562381154,Cardiology and Cardiovascular Surgery LLC
624,9043301024,"CardioRenal Therapeutics, LLC (FL location)"
625,7732762655,"CardioRenal Therapeutics, LLC (IL Location)"
626,9042967775,"CardioRenal Therapeutics, LLC (IL Location)"
627,2017943256,"Cardiovascular Associates, PA"
628,2013433433,"Cardiovascular Associates, PA"
629,2012257137,"Cardiovascular Associates, PA"
630,9104557001,"Cardiovascular Center, P.A."
631,2123678000,Cardiovascular Consulting of New York
632,2122637300,Cardiovascular Consulting of New York
633,5095577776,"CardioVascular Institute, PC"
634,3407768112,Caricare Family Health Services LLC
635,9722722777,"Carla J. Cole, D.O.,P.A."
636,2126842424,"Carol M. Lee, MD"
637,7044817713,Carolina Pain Care PC
638,8282862603,Carolina Pain Care PC
639,8036305353,"Carolina Pines Ear Nose Throat & Allergy Associates, LLC"
640,8032767570,"Carolina Pines Ear Nose Throat & Allergy Associates, LLC"
641,8034057624,"Carolina Pines Ear Nose Throat & Allergy Associates, LLC"
642,7047993939,Carolina Vascular Specialists
643,7043844000,Carolina Vascular Specialists
644,7043164000,Carolina Vascular Specialists
645,7046604000,Carolina Vascular Specialists
646,7048730281,Carolina Vascular Specialists
647,7048387092,Carolina Vascular Specialists
648,5733234413,Carter County Health Center
649,2527288550,Carteret County Health Department
650,3072359340,Casper-Natrona County Health Department
651,6108531515,Casterioto Family Chiropractic P.C.
652,9709843333,Castle Valley Childrens Clinic 
653,9709457564,Castle Valley Childrens Clinic 
654,4178765477,Cedar County Health Department
655,7179678288,Cedar Valley Psychiatry
656,7172385010,Center City Chiropractic
657,6789167053,Center for Advanced Neurological Surgery
658,6789167253,Center for Advanced Neurological Surgery
659,6035567101,"Center State Wellness, LLC"
660,7322030293,"Central Jersey Kidney Care, a division of Kidney Care Centers, LLC"
661,3206406726,Central Minnesota Dementia Community Action Network
662,6145471770,Central Ohio Breast & Endocrine Surgery
663,9176393182,"Central Park Ambulatory Care, PLLC"
664,7186849298,Chad Clinical Services
665,4092672731,Chambers County Health Department
666,8326693900,Chambers County Health Department
667,2173527961,Champaign-Urbana Public Health District
668,2178930832,Champaign-Urbana Public Health District
669,2175317961,Champaign-Urbana Public Health District
670,8157851128,Champaign-Urbana Public Health District
671,2175315365,Champaign-Urbana Public Health District
672,7327411000,CHAMPION CHIROPRACTIC
673,8775018505,CHAMPION CHIROPRACTIC
674,6602883675,Chariton County Health Center
675,7405685360,"Che-Fu Kuo, M.D., Ph.D."
676,7403733597,"Che-Fu Kuo, M.D., Ph.D."
677,7405682000,"Che-Fu Kuo, M.D., Ph.D."
678,7403765600,"Che-Fu Kuo, M.D., Ph.D."
679,7403738920,"Che-Fu Kuo, M.D., Ph.D."
680,7403731867,"Che-Fu Kuo, M.D., Ph.D."
681,7409844262,"Che-Fu Kuo, M.D., Ph.D."
682,7403741400,"Che-Fu Kuo, M.D., Ph.D."
683,7403741750,"Che-Fu Kuo, M.D., Ph.D."
684,7405684506,"Che-Fu Kuo, M.D., Ph.D."
685,3044246270,"Che-Fu Kuo, M.D., Ph.D."
686,7403738549,"Che-Fu Kuo, M.D., Ph.D."
687,7402812192,"Che-Fu Kuo, M.D., Ph.D."
688,8288377486,Cherokee County Health Department
689,8288354536,Cherokee County Health Department
690,8288371215,Cherokee County Health Department
691,9729662525,"Cherry Chandi, M.D.,PA "
692,4105352500,Chesapeake Neurology and Behavioral Health LLC
693,4105354000,Chesapeake Neurology and Behavioral Health LLC
694,6108255282,"Chestnut Hill Chir Ctr, Inc"
695,3076334000,Cheyenne-Laramie County Public Health
696,7655053000,CHIROPRACTIC SPECIALISTS OF INDIANA LLC
697,6106675829,"CHRIS G. DEMATATIS, PHD"
698,4175817285,Christian County Health Department
699,9013720914,Christian Psychiatric Services
700,7245671390,"CHRISTINA L. DEBICH, DC"
701,5054383101,"CHRISTUS St. Vincent Ear, Nose, and Throat Specialists"
702,5059824848,"CHRISTUS St. Vincent Ear, Nose, and Throat Specialists"
703,5054285400,"CHRISTUS St. Vincent Ear, Nose, and Throat Specialists"
704,5059135220,"CHRISTUS St. Vincent Ear, Nose, and Throat Specialists"
705,5054263500,"CHRISTUS St. Vincent Ear, Nose, and Throat Specialists"
706,7247442211,"CINTI CHIROPRACTIC CENTER, INC."
707,9722053370,City of Garland Public Health Clinic
708,8607574700,City of Hartford Health and Human Service Department
709,8162714637,City of St. Joseph Health Department MO
710,8162714636,City of St. Joseph Health Department MO
711,7178492299,City of York - Bureau of Health
712,6202211430,City-Cowley County Health Department
713,6204423260,City-Cowley County Health Department
714,6106269808,CLASSIC PT REHAB CENTER
715,8283898052,Clay County Health Department
716,3036707528,Clear Creek County Public Health
717,2153210580,CLEOFE P. EVANGELISTA MD PC
718,2157102000,CLEOFE P. EVANGELISTA MD PC
719,2153213921,CLEOFE P. EVANGELISTA MD PC
720,9198641611,Clifford H Schilke MD
721,3154515400,"CNY SPINE AND PAIN MEDICINE, LLC"
722,3156249083,"CNY SPINE AND PAIN MEDICINE, LLC"
723,3156249082,"CNY SPINE AND PAIN MEDICINE, LLC"
724,9046423304,Coastal Plus Medical Center
725,8504791805,"Coastal Vascular & Interventional, PLLC"
726,8509691491,"Coastal Vascular & Interventional, PLLC"
727,8509128843,"Coastal Vascular & Interventional, PLLC"
728,8509128249,"Coastal Vascular & Interventional, PLLC"
729,8503326339,"Coastal Vascular & Interventional, PLLC"
730,8506780184,"Coastal Vascular & Interventional, PLLC"
731,8509128847,"Coastal Vascular & Interventional, PLLC"
732,8506820032,"Coastal Vascular & Interventional, PLLC"
733,8502264345,"Coastal Vascular & Interventional, PLLC"
734,8504344011,"Coastal Vascular & Interventional, PLLC"
735,2519493454,"Coastal Vascular & Interventional, PLLC"
736,2519493400,"Coastal Vascular & Interventional, PLLC"
737,2519705777,"Coastal Vascular & Interventional, PLLC"
738,8509342000,"Coastal Vascular & Interventional, PLLC"
739,8504715400,"Coastal Vascular & Interventional, PLLC"
740,8506898100,"Coastal Vascular & Interventional, PLLC"
741,8504796250,"Coastal Vascular & Interventional, PLLC"
742,8504762805,"Coastal Vascular & Interventional, PLLC"
743,8504734800,"Coastal Vascular & Interventional, PLLC"
744,8504167000,"Coastal Vascular & Interventional, PLLC"
745,8502783000,"Coastal Vascular & Interventional, PLLC"
746,8506221607,"Coastal Vascular & Interventional, PLLC"
747,8506267762,"Coastal Vascular & Interventional, PLLC"
748,8504944000,"Coastal Vascular & Interventional, PLLC"
749,8504946450,"Coastal Vascular & Interventional, PLLC"
750,8508621111,"Coastal Vascular & Interventional, PLLC"
751,5204329400,Cochise Health & Social Services
752,5208055600,Cochise Health & Social Services
753,5208033900,Cochise Health & Social Services
754,6106645858,COLLEEN K YOUNG
755,2126965411,Colon and Rectal Surgery of Manhattan Pc
756,2128895477,Colon and Rectal Surgery of Manhattan Pc
757,2122637300,Colon and Rectal Surgery of Manhattan Pc
758,2129232525,Colon and Rectal Surgery of Manhattan Pc
759,2122543570,Colon and Rectal Surgery of Manhattan Pc
760,2127512100,Colon and Rectal Surgery of Manhattan Pc
761,6105272000,Columbo Asthma Allergy and Immunology LLC
762,9106406615,Columbus Co. Health Dept.
763,4844725100,Communities Specialized Healthcare and Wellness PC
764,9709205420,"Community Health Services, Inc"
765,2299375549,Compass Family Healthcare
766,8454547600,Compass Psychiatry
767,9147396700,Compass Psychiatry
768,9147399150,Compass Psychiatry
769,9147370750,Compass Psychiatry
770,8453403390,Compass Psychiatry
771,9144614500,Compass Psychiatry
772,5412246479,Compass Psychiatry
773,9147886000,Compass Psychiatry
774,8453666666,Compass Psychiatry
775,8453363500,Compass Psychiatry
776,311148049,Complaints issue fixing
777,323847044,Complaints issue fixing 2
778,3236606200,"Complete Care Community Health Center, Inc"
779,3235889513,"Complete Care Community Health Center, Inc"
780,3232685514,"Complete Care Community Health Center, Inc"
781,8184098000,"Complete Care Community Health Center, Inc"
782,8185021900,"Complete Care Community Health Center, Inc"
783,2139772121,"Complete Care Community Health Center, Inc"
784,2134132000,"Complete Care Community Health Center, Inc"
785,8188435111,"Complete Care Community Health Center, Inc"
786,2134847111,"Complete Care Community Health Center, Inc"
787,8187907100,"Complete Care Community Health Center, Inc"
788,3232685000,"Complete Care Community Health Center, Inc"
789,6267948133,"Complete Care Community Health Center, Inc"
790,8458009305,"Complete SLP, OT, PT,  & Psychology Services, PLLC"
791,2038099948,"Complete SLP, OT, PT,  & Psychology Services, PLLC"
792,7029702383,"Comprehensive Digest Surgery Center, LLC."
793,7028359700,Comprehensive Digestive Institute of Nevada
794,7027895700,Comprehensive Digestive Institute of Nevada
795,7026164954,Comprehensive Digestive Institute of Nevada
796,7026977900,Comprehensive Digestive Institute of Nevada
797,7028702090,Comprehensive Digestive Institute of Nevada
798,7024928000,Comprehensive Digestive Institute of Nevada
799,7028533000,Comprehensive Digestive Institute of Nevada
800,7022337000,Comprehensive Digestive Institute of Nevada
801,7027318000,Comprehensive Digestive Institute of Nevada
802,7024834483,Comprehensive Digestive Institute of Nevada
803,7022555000,Comprehensive Digestive Institute of Nevada
804,7023832000,Comprehensive Digestive Institute of Nevada
805,8662420250,Comprehensive Digestive Institute of Nevada
806,7027248900,Comprehensive Digestive Institute of Nevada
807,7029142028,Comprehensive Digestive Institute of Nevada
808,7028711418,Comprehensive Digestive Institute of Nevada
809,7027844300,Comprehensive Digestive Institute of Nevada
810,7028550550,Comprehensive Digestive Institute of Nevada
811,7028778660,Comprehensive Digestive Institute of Nevada
812,9543570889,Comprehensive Family Health
813,7728882545,Comprehensive Family Health
814,2013088282,Comprehensive OBGYN
815,2018333000,Comprehensive OBGYN
816,2013831035,Comprehensive OBGYN
817,9142357530,Comprehensive Primary Care Services
818,9146991900,Comprehensive Primary Care Services
819,7186936795,Comprehensive Primary Care Services
820,7573636900,Comprehensive Spine & Pain Management
821,7573636492,Comprehensive Spine & Pain Management
822,7324996460,Consultants in Rehabilitation Medicine LLC
823,9089635782,Consultants in Rehabilitation Medicine LLC
824,8634674788,Conviva Lake Okeechobee
825,8637632226,Conviva Lake Okeechobee
826,8637632151,Conviva Lake Okeechobee
827,7244659160,Cook Chiropractic & Rehabilitation
828,8885065609,"Correctional Health Management, LLC"
829,8006105417,"Correctional Health Management, LLC"
830,6262235071,"Correctional Health Management, LLC"
831,8008421598,"Correctional Health Management, LLC"
832,5717777800,Cosmopolitan Pain and spine centers
833,4123666404,Costello Chiropractic Center
834,8286955800,County of Catawba Office of Accountant
835,3362422300,County of Davidson
836,4042884027,Covington Clinic PC
837,5167923345,"CROSS ISLAND SURGICAL, P.C."
838,5162566000,"CROSS ISLAND SURGICAL, P.C."
839,5168971000,"CROSS ISLAND SURGICAL, P.C."
840,5167052525,"CROSS ISLAND SURGICAL, P.C."
841,5166323000,"CROSS ISLAND SURGICAL, P.C."
842,5165796000,"CROSS ISLAND SURGICAL, P.C."
843,6316541100,"CROSS ISLAND SURGICAL, P.C."
844,2125096200,CSPS of FL
845,8563277602,Cumberland County Health Department
846,9104333600,Cumberland Department of Public Health
847,6308882554,Cure express clinic
848,2125096200,CureMD Demo Center
849,9199966700,CureMD Demo Center
850,7048238885,CureMD Demo Center
851,5406395300,CureMD Demo Center
852,8888888888,CureMD Demo Center
853,7042964800,CureMD Demo Center
854,9191111111,CureMD Demo Center
855,9198882222,CureMD Demo Center
856,7775554477,CureMD Demo Center
857,7775568899,CureMD Demo Center
858,7779994455,CureMD Demo Center
859,9195555555,CureMD Demo Center
860,8584367186,CureMD Demo Center
861,5025643970,CureMD Demo Center
862,8979797999,CureMD Demo Center
863,7043366500,CureMD Demo Center
864,2125096200,CureMD Dermatology Center
865,2125096200,CureMD Oncology
866,7186849298,CureMD Oncology
867,2129830088,Current New York Medical P.C.
868,9999999999,CVI Surgery
869,9017266144,Cynthia A Dabney MD
870,9017266444,Cynthia A Dabney MD
871,5703430400,"Czulada Chiropractic, P.C."
872,5703832222,"Czulada Chiropractic, P.C."
873,6156900100,Dabbs Computer Consultants Training
874,9737720099,"DAgostino Chiropractic Associates, PC"
875,8775018505,"DAgostino Chiropractic Associates, PC"
876,2125867830,"Dana Jane Saltzman, MD"
877,2125997910,Daniel J. Alpert M.D.
878,2122637239,"Daniel Matalon, M.D."
879,2128891082,"Daniel Matalon, M.D."
880,2122637300,"Daniel Matalon, M.D."
881,2124202000,"Daniel Matalon, M.D."
882,2123125110,"Daniel Matalon, M.D."
883,2126078225,"Daniel Matalon, M.D."
884,7186240222,"Daniel S. Arick, M.D.FACS"
885,2126080700,"Daniel S. Arick, M.D.FACS"
886,5702753789,Danville Family Practice
887,5702756153,Danville Family Practice
888,2122740800,"Darryl Isaacs, MD"
889,7183818520,Darshani Butala
890,7134873090,Davam Family Medicine
891,9146337200,"Dave Family Medical Services, PC"
892,9146325000,"Dave Family Medical Services, PC"
893,9146990800,"Dave Family Medical Services, PC"
894,9146366200,"Dave Family Medical Services, PC"
895,9145760600,"Dave Family Medical Services, PC"
896,9146322804,"Dave Family Medical Services, PC"
897,9143653800,"Dave Family Medical Services, PC"
898,2015694477,"David Bacha D.O. ,F.A.A.P."
899,4123725333,David Bajada
900,6108219516,"David J. Smock, Ph.D."
901,5705051370,"David J. Smock, Ph.D."
902,6108219515,"David J. Smock, Ph.D."
903,2127778222,DAVID LLOYD MARCUS PH.D. LCSW
904,3477321357,DAVID LLOYD MARCUS PH.D. LCSW
905,6317021000,DAVID LLOYD MARCUS PH.D. LCSW
906,2155726517,"DAVID N, SEIDMAN ED.D."
907,2156247575,"DAVID N, SEIDMAN ED.D."
908,2157252525,"DAVID N, SEIDMAN ED.D."
909,2158300400,"DAVID N, SEIDMAN ED.D."
910,2158856800,"DAVID N, SEIDMAN ED.D."
911,2156192777,"DAVID N, SEIDMAN ED.D."
912,2157081200,"DAVID N, SEIDMAN ED.D."
913,2156375200,"DAVID N, SEIDMAN ED.D."
914,2157082200,"DAVID N, SEIDMAN ED.D."
915,2128898228,"David S. Weiss, MD"
916,2122637743,"David S. Weiss, MD"
917,6606632414,Daviess County Health Department
918,8122548666,Daviess County Health Department
919,8015255000,Davis County Health Department
920,8015255020,Davis County Health Department
921,2018541500,De Lucia Advance Practice LLC
922,3469013167,DeliverIt Infusion & Specialty Clinic LLC
923,9708742165,Delta County Health Department
924,8172938797,Delta Medical PA
925,2153485551,DENISE L GURWOOD
926,9544356211,"Dennis A. Cortes, M.D., P.A."
927,5737293106,Dent County Health Center
928,9736277888,DENVILLE MEDICAL HEALTH CENTER AND SPORTS REHABILITATION
929,8622094810,DENVILLE MEDICAL HEALTH CENTER AND SPORTS REHABILITATION
930,8775018505,DENVILLE MEDICAL HEALTH CENTER AND SPORTS REHABILITATION
931,7324229900,DENVILLE MEDICAL HEALTH CENTER AND SPORTS REHABILITATION
932,9088882805,DENVILLE MEDICAL HEALTH CENTER AND SPORTS REHABILITATION
933,8562060201,"Dermatology Associates of South Jersey, LLC"
934,8565465353,"Dermatology Associates of South Jersey, LLC"
935,6466616131,"Dermatology, Laser & Surgery of Carnegie Hill, PLLC"
936,2129828229,"Dermatology, Laser and Surgery of Flatiron PLLC"
937,5207716782,Desert Sage Behavioral Health
938,7606569661,"Desert Trauma Surgeons, A Medical Group, Inc"
939,6023134525,Devereux Adolescent Health and Wellness
940,6109446222,Devereux Adolescent Health and Wellness
941,6029446222,Devereux Adolescent Health and Wellness
942,9548805553,Diab Agha Kidney and Hypertension Clinic
943,9543403353,Diab Agha Kidney and Hypertension Clinic
944,8008815101,Diab Agha Kidney and Hypertension Clinic
945,5619887100,Diab Agha Kidney and Hypertension Clinic
946,7543079256,Diab Agha Kidney and Hypertension Clinic
947,9547712300,Diab Agha Kidney and Hypertension Clinic
948,9547611273,Diab Agha Kidney and Hypertension Clinic
949,8333842540,Diab Agha Kidney and Hypertension Clinic
950,9792920033,"Digestive & Liver Center, PA"
951,7137707000,"Digestive & Liver Center, PA"
952,9792456383,"Digestive & Liver Center, PA"
953,7134368171,"Digestive & Liver Center, PA"
954,7184806000,Digestive Disease Care PC
955,7186413389,Digestive Disease Care PC
956,7188970008,Digestive Disease Care PC
957,7183354747,Digestive Disease Care PC
958,7185051300,Digestive Disease Care PC
959,7186701200,Digestive Disease Care PC
960,7182134470,Digestive Disease Care PC
961,7185654200,Digestive Disease Care PC
962,7183437200,Digestive Disease Care PC
963,7184542500,Digestive Disease Care PC
964,7182712020,Digestive Disease Care PC
965,7184615100,Digestive Disease Care PC
966,7188506345,Digestive Disease Care PC
967,5162044242,Digestive Disease Care PC
968,7188501637,Digestive Disease Care PC
969,5167193000,Digestive Disease Care PC
970,5165423636,Digestive Disease Care PC
971,5164379000,Digestive Disease Care PC
972,5164707000,Digestive Disease Care PC
973,7183130051,Digestive Disease Care PC
974,5164885050,Digestive Disease Care PC
975,7188304000,Digestive Disease Care PC
976,5164379660,Digestive Disease Care PC
977,5165198777,Digestive Disease Care PC
978,6462811103,Digestive Disease Care PC
979,6314501500,Digestive Disease Care PC
980,5167508000,Digestive Disease Care PC
981,6316613245,Digestive Disease Care PC
982,6314746881,Digestive Disease Care PC
983,7247638000,DiMond Chiropractic Center
984,9737720099,DML SPORTS MEDICINE LLC
985,8775018505,DML SPORTS MEDICINE LLC
986,7185196340,"Donald C. Wallerson MD, PLLC"
987,5707351100,DONALD J REESE DPM
988,7355000,DONALD J REESE DPM
989,8258728725,DONALD J REESE DPM
